################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3240929963158456E+00 a       376     0    19     1    16
 -1.1776534667620484E+00 a       377     0    19     1    17
 -1.8847558487232494E-01 a       378     0    19     1    18
 -5.3194478359983866E-01 a       379     0    19     1    19
 -6.3584498016460855E-01 a       380     0    19     1    20
  1.0156654655346826E-02 a       381     0    20     1     1
 -1.8024943291734832E-02 a       382     0    20     1     2
  7.2928778249257742E-01 a       383     0    20     1     3
  1.3756643003003348E-02 a       384     0    20     1     4
 -9.2554623816525614E-02 a       385     0    20     1     5
  3.7008336813601761E-01 a       386     0    20     1     6
  5.3909449907768825E-01 a       387     0    20     1     7
  3.6475487363775073E-02 a       388     0    20     1     8
 -1.3615433444219691E-01 a       389     0    20     1     9
 -3.8955702237326928E-01 a       390     0    20     1    10
 -1.0451008980805434E+00 a       391     0    20     1    11
 -2.7576547473159164E-02 a       392     0    20     1    12
 -8.4841761336216726E-01 a       393     0    20     1    13
  1.0720563279191249E-01 a       394     0    20     1    14
 -7.6586561792575780E-02 a       395     0    20     1    15
  3.7863634402032714E-01 a       396     0    20     1    16
 -4.1246452054140631E-01 a       397     0    20     1    17
 -3.5548955744623023E-02 a       398     0    20     1    18
 -7.1723635618990811E-01 a       399     0    20     1    19
 -2.2709728134017605E-02 a       400     0    20     1    20
  5.8740697867321756E-01 a       401     0    21     1     1
  1.2897191891835824E+00 a       402     0    21     1     2
 -7.7036106959343009E-01 a       403     0    21     1     3
 -5.8738094180753508E-01 a       404     0    21     1     4
  7.1749823812328306E-01 a       405     0    21     1     5
 -8.1264660031222302E-01 a       406     0    21     1     6
 -2.5199300723894091E-01 a       407     0    21     1     7
 -1.3890437689003696E+00 a       408     0    21     1     8
 -1.0942801045087833E+00 a       409     0    21     1     9
  1.4418923970855637E+00 a       410     0    21     1    10
  8.1317925383469725E-01 a       411     0    21     1    11
  1.8955466746426000E+00 a       412     0    21     1    12
  6.5200356088230882E-01 a       413     0    21     1    13
  2.5778386639997930E-01 a       414     0    21     1    14
 -2.0546648711481222E-01 a       415     0    21     1    15
 -1.4874008301979547E-01 a       416     0    21     1    16
 -1.0651372545419806E+00 a       417     0    21     1    17
 -5.4314726688630277E-01 a       418     0    21     1    18
 -2.3432671258059110E+00 a       419     0    21     1    19
 -1.8230629245292087E+00 a       420     0    21     1    20
 -4.7652639512170497E-01 a       421     0    22     1     1
  4.8216815051505385E-01 a       422     0    22     1     2
 -1.2350085407787857E-01 a       423     0    22     1     3
 -2.9602065734857125E-01 a       424     0    22     1     4
 -3.6697562499892661E-01 a       425     0    22     1     5
  8.3699856558171726E-01 a       426     0    22     1     6
 -2.6654868865802711E-01 a       427     0    22     1     7
 -5.7498298141127857E-01 a       428     0    22     1     8
  5.7330000666133855E-02 a       429     0    22     1     9
 -6.7226189064664943E-01 a       430     0    22     1    10
 -2.5919102919781423E-01 a       431     0    22     1    11
  1.0010951132653960E+00 a       432     0    22     1    12
  2.9185649489425675E-01 a       433     0    22     1    13
  2.8319828536557645E-01 a       434     0    22     1    14
  2.5700969872960588E-01 a       435     0    22     1    15
 -2.8237704074837799E-01 a       436     0    22     1    16
  2.6439473899625188E-01 a       437     0    22     1    17
  1.6085029815882618E-01 a       438     0    22     1    18
  2.2106585916702345E-01 a       439     0    22     1    19
 -5.2457356449101178E-01 a       440     0    22     1    20
  2.0086382919586476E-02 a       441     0    23     1     1
 -2.4093578617910341E-01 a       442     0    23     1     2
 -1.0637999167006513E+00 a       443     0    23     1     3
  2.6827210506622530E+00 a       444     0    23     1     4
 -4.5218889520163348E+00 a       445     0    23     1     5
 -3.4770402087778551E-01 a       446     0    23     1     6
 -4.6838633902599097E-01 a       447     0    23     1     7
 -7.5307167658859742E-01 a       448     0    23     1     8
  1.5497133343696083E+00 a       449     0    23     1     9
  2.0539834883857195E+00 a       450     0    23     1    10
 -2.6588782515401288E-01 a       451     0    23     1    11
 -3.6547700790266751E+00 a       452     0    23     1    12
 -9.5501044310519945E-01 a       453     0    23     1    13
  4.6326446106219978E-02 a       454     0    23     1    14
 -1.8001785863669288E+00 a       455     0    23     1    15
 -2.6416055345099378E+00 a       456     0    23     1    16
  2.1952594004049000E+00 a       457     0    23     1    17
 -2.7488931174182496E+00 a       458     0    23     1    18
 -1.4499106814168084E-03 a       459     0    23     1    19
 -9.9005267232016314E-01 a       460     0    23     1    20
  2.4965776398565436E+00 a       461     0    24     1     1
 -7.1949656318700261E-01 a       462     0    24     1     2
 -3.4099284081355234E+00 a       463     0    24     1     3
  3.7267131451341231E+00 a       464     0    24     1     4
 -1.7862446528739078E+00 a       465     0    24     1     5
 -2.2821411700245462E+00 a       466     0    24     1     6
 -5.2383425278452496E+00 a       467     0    24     1     7
  2.3047368868825928E+00 a       468     0    24     1     8
  2.9536269985051873E+00 a       469     0    24     1     9
  1.6303996677855090E+00 a       470     0    24     1    10
  1.5191771045894862E+00 a       471     0    24     1    11
 -1.2307686170807377E+00 a       472     0    24     1    12
  3.3080142316253611E+00 a       473     0    24     1    13
  1.2244812163991505E+00 a       474     0    24     1    14
  1.9155435556207518E+00 a       475     0    24     1    15
 -4.8607601369073317E+00 a       476     0    24     1    16
 -1.5345837572731189E+00 a       477     0    24     1    17
 -3.2653066752723507E+00 a       478     0    24     1    18
  3.3574787658808773E+00 a       479     0    24     1    19
  1.7139706043096665E+00 a       480     0    24     1    20
  9.5377173715778280E-02 a       481     0    25     1     1
  2.6024491366262409E-01 a       482     0    25     1     2
  5.4038955378961584E-01 a       483     0    25     1     3
  1.1596028685672168E+00 a       484     0    25     1     4
  6.0389143288434227E-02 a       485     0    25     1     5
 -9.5216069429780503E-01 a       486     0    25     1     6
 -4.8253949506044258E-01 a       487     0    25     1     7
  2.0055664925063935E-01 a       488     0    25     1     8
  3.0689262031369341E-01 a       489     0    25     1     9
  8.8231450453605298E-01 a       490     0    25     1    10
  1.8908753482576734E+00 a       491     0    25     1    11
  8.8560777828875836E-01 a       492     0    25     1    12
